statistic_yyy,according,district_code,site_id,sex,single_multiple_birth,birth_count
112,按登記日期分,67000330,臺南市南區,男,5胞胎以上,0
112,按登記日期分,67000330,臺南市南區,女,單胎,261
112,按登記日期分,67000330,臺南市南區,女,雙胞胎,7
112,按登記日期分,67000330,臺南市南區,女,3胞胎,0
112,按登記日期分,67000330,臺南市南區,女,4胞胎,0
112,按登記日期分,67000330,臺南市南區,女,5胞胎以上,0
112,按登記日期分,67000340,臺南市北區,男,單胎,297
112,按登記日期分,67000340,臺南市北區,男,雙胞胎,9
112,按登記日期分,67000340,臺南市北區,男,3胞胎,0
112,按登記日期分,67000340,臺南市北區,男,4胞胎,0
112,按登記日期分,67000340,臺南市北區,男,5胞胎以上,0
112,按登記日期分,67000340,臺南市北區,女,單胎,256
112,按登記日期分,67000340,臺南市北區,女,雙胞胎,11
112,按登記日期分,67000340,臺南市北區,女,3胞胎,0
112,按登記日期分,67000340,臺南市北區,女,4胞胎,0
112,按登記日期分,67000340,臺南市北區,女,5胞胎以上,0
112,按登記日期分,67000350,臺南市安南區,男,單胎,623
112,按登記日期分,67000350,臺南市安南區,男,雙胞胎,23
112,按登記日期分,67000350,臺南市安南區,男,3胞胎,0
112,按登記日期分,67000350,臺南市安南區,男,4胞胎,0
112,按登記日期分,67000350,臺南市安南區,男,5胞胎以上,0
112,按登記日期分,67000350,臺南市安南區,女,單胎,599
112,按登記日期分,67000350,臺南市安南區,女,雙胞胎,27
112,按登記日期分,67000350,臺南市安南區,女,3胞胎,0
112,按登記日期分,67000350,臺南市安南區,女,4胞胎,0
112,按登記日期分,67000350,臺南市安南區,女,5胞胎以上,0
112,按登記日期分,67000360,臺南市安平區,男,單胎,189
112,按登記日期分,67000360,臺南市安平區,男,雙胞胎,3
112,按登記日期分,67000360,臺南市安平區,男,3胞胎,0
112,按登記日期分,67000360,臺南市安平區,男,4胞胎,0
112,按登記日期分,67000360,臺南市安平區,男,5胞胎以上,0
112,按登記日期分,67000360,臺南市安平區,女,單胎,169
112,按登記日期分,67000360,臺南市安平區,女,雙胞胎,7
112,按登記日期分,67000360,臺南市安平區,女,3胞胎,0
112,按登記日期分,67000360,臺南市安平區,女,4胞胎,0
112,按登記日期分,67000360,臺南市安平區,女,5胞胎以上,0
112,按登記日期分,67000370,臺南市中西區,男,單胎,143
112,按登記日期分,67000370,臺南市中西區,男,雙胞胎,7
112,按登記日期分,67000370,臺南市中西區,男,3胞胎,1
112,按登記日期分,67000370,臺南市中西區,男,4胞胎,0
112,按登記日期分,67000370,臺南市中西區,男,5胞胎以上,0
112,按登記日期分,67000370,臺南市中西區,女,單胎,147
112,按登記日期分,67000370,臺南市中西區,女,雙胞胎,5
112,按登記日期分,67000370,臺南市中西區,女,3胞胎,0
112,按登記日期分,67000370,臺南市中西區,女,4胞胎,0
112,按登記日期分,67000370,臺南市中西區,女,5胞胎以上,0
112,按登記日期分,64000010,高雄市鹽埕區,男,單胎,30
112,按登記日期分,64000010,高雄市鹽埕區,男,雙胞胎,4
112,按登記日期分,64000010,高雄市鹽埕區,男,3胞胎,0
112,按登記日期分,64000010,高雄市鹽埕區,男,4胞胎,0
112,按登記日期分,64000010,高雄市鹽埕區,男,5胞胎以上,0
112,按登記日期分,64000010,高雄市鹽埕區,女,單胎,40
112,按登記日期分,64000010,高雄市鹽埕區,女,雙胞胎,2
112,按登記日期分,64000010,高雄市鹽埕區,女,3胞胎,0
112,按登記日期分,64000010,高雄市鹽埕區,女,4胞胎,0
112,按登記日期分,64000010,高雄市鹽埕區,女,5胞胎以上,0
112,按登記日期分,64000020,高雄市鼓山區,男,單胎,391
112,按登記日期分,64000020,高雄市鼓山區,男,雙胞胎,11
112,按登記日期分,64000020,高雄市鼓山區,男,3胞胎,0
112,按登記日期分,64000020,高雄市鼓山區,男,4胞胎,0
112,按登記日期分,64000020,高雄市鼓山區,男,5胞胎以上,0
112,按登記日期分,64000020,高雄市鼓山區,女,單胎,352
112,按登記日期分,64000020,高雄市鼓山區,女,雙胞胎,15
112,按登記日期分,64000020,高雄市鼓山區,女,3胞胎,0
112,按登記日期分,64000020,高雄市鼓山區,女,4胞胎,0
112,按登記日期分,64000020,高雄市鼓山區,女,5胞胎以上,0
112,按登記日期分,64000030,高雄市左營區,男,單胎,514
112,按登記日期分,64000030,高雄市左營區,男,雙胞胎,16
112,按登記日期分,64000030,高雄市左營區,男,3胞胎,0
112,按登記日期分,64000030,高雄市左營區,男,4胞胎,0
112,按登記日期分,64000030,高雄市左營區,男,5胞胎以上,0
112,按登記日期分,64000030,高雄市左營區,女,單胎,482
112,按登記日期分,64000030,高雄市左營區,女,雙胞胎,10
112,按登記日期分,64000030,高雄市左營區,女,3胞胎,0
112,按登記日期分,64000030,高雄市左營區,女,4胞胎,0
112,按登記日期分,64000030,高雄市左營區,女,5胞胎以上,0
112,按登記日期分,64000040,高雄市楠梓區,男,單胎,679
112,按登記日期分,64000040,高雄市楠梓區,男,雙胞胎,30
112,按登記日期分,64000040,高雄市楠梓區,男,3胞胎,1
112,按登記日期分,64000040,高雄市楠梓區,男,4胞胎,0
112,按登記日期分,64000040,高雄市楠梓區,男,5胞胎以上,0
112,按登記日期分,64000040,高雄市楠梓區,女,單胎,598
112,按登記日期分,64000040,高雄市楠梓區,女,雙胞胎,20
112,按登記日期分,64000040,高雄市楠梓區,女,3胞胎,2
112,按登記日期分,64000040,高雄市楠梓區,女,4胞胎,0
112,按登記日期分,64000040,高雄市楠梓區,女,5胞胎以上,0
112,按登記日期分,64000050,高雄市三民區,男,單胎,892
112,按登記日期分,64000050,高雄市三民區,男,雙胞胎,30
112,按登記日期分,64000050,高雄市三民區,男,3胞胎,0
112,按登記日期分,64000050,高雄市三民區,男,4胞胎,0
112,按登記日期分,64000050,高雄市三民區,男,5胞胎以上,0
112,按登記日期分,64000050,高雄市三民區,女,單胎,843
112,按登記日期分,64000050,高雄市三民區,女,雙胞胎,34
112,按登記日期分,64000050,高雄市三民區,女,3胞胎,0
112,按登記日期分,64000050,高雄市三民區,女,4胞胎,0
112,按登記日期分,64000050,高雄市三民區,女,5胞胎以上,0
112,按登記日期分,64000060,高雄市新興區,男,單胎,105
112,按登記日期分,64000060,高雄市新興區,男,雙胞胎,7
112,按登記日期分,64000060,高雄市新興區,男,3胞胎,0
112,按登記日期分,64000060,高雄市新興區,男,4胞胎,0
112,按登記日期分,64000060,高雄市新興區,男,5胞胎以上,0
112,按登記日期分,64000060,高雄市新興區,女,單胎,93
112,按登記日期分,64000060,高雄市新興區,女,雙胞胎,9
112,按登記日期分,64000060,高雄市新興區,女,3胞胎,0
112,按登記日期分,64000060,高雄市新興區,女,4胞胎,0
112,按登記日期分,64000060,高雄市新興區,女,5胞胎以上,0
112,按登記日期分,64000070,高雄市前金區,男,單胎,49
112,按登記日期分,64000070,高雄市前金區,男,雙胞胎,1
112,按登記日期分,64000070,高雄市前金區,男,3胞胎,0
112,按登記日期分,64000070,高雄市前金區,男,4胞胎,0
112,按登記日期分,64000070,高雄市前金區,男,5胞胎以上,0
112,按登記日期分,64000070,高雄市前金區,女,單胎,49
112,按登記日期分,64000070,高雄市前金區,女,雙胞胎,5
112,按登記日期分,64000070,高雄市前金區,女,3胞胎,0
112,按登記日期分,64000070,高雄市前金區,女,4胞胎,0
112,按登記日期分,64000070,高雄市前金區,女,5胞胎以上,0
112,按登記日期分,64000080,高雄市苓雅區,男,單胎,404
112,按登記日期分,64000080,高雄市苓雅區,男,雙胞胎,12
112,按登記日期分,64000080,高雄市苓雅區,男,3胞胎,0
112,按登記日期分,64000080,高雄市苓雅區,男,4胞胎,0
112,按登記日期分,64000080,高雄市苓雅區,男,5胞胎以上,0
112,按登記日期分,64000080,高雄市苓雅區,女,單胎,315
112,按登記日期分,64000080,高雄市苓雅區,女,雙胞胎,10
112,按登記日期分,64000080,高雄市苓雅區,女,3胞胎,0
112,按登記日期分,64000080,高雄市苓雅區,女,4胞胎,0
112,按登記日期分,64000080,高雄市苓雅區,女,5胞胎以上,0
112,按登記日期分,64000090,高雄市前鎮區,男,單胎,468
112,按登記日期分,64000090,高雄市前鎮區,男,雙胞胎,9
112,按登記日期分,64000090,高雄市前鎮區,男,3胞胎,0
112,按登記日期分,64000090,高雄市前鎮區,男,4胞胎,0
112,按登記日期分,64000090,高雄市前鎮區,男,5胞胎以上,0
112,按登記日期分,64000090,高雄市前鎮區,女,單胎,386
112,按登記日期分,64000090,高雄市前鎮區,女,雙胞胎,13
112,按登記日期分,64000090,高雄市前鎮區,女,3胞胎,0
112,按登記日期分,64000090,高雄市前鎮區,女,4胞胎,0
112,按登記日期分,64000090,高雄市前鎮區,女,5胞胎以上,0
112,按登記日期分,64000100,高雄市旗津區,男,單胎,108
112,按登記日期分,64000100,高雄市旗津區,男,雙胞胎,4
112,按登記日期分,64000100,高雄市旗津區,男,3胞胎,0
112,按登記日期分,64000100,高雄市旗津區,男,4胞胎,0
112,按登記日期分,64000100,高雄市旗津區,男,5胞胎以上,0
112,按登記日期分,64000100,高雄市旗津區,女,單胎,75
112,按登記日期分,64000100,高雄市旗津區,女,雙胞胎,0
112,按登記日期分,64000100,高雄市旗津區,女,3胞胎,0
112,按登記日期分,64000100,高雄市旗津區,女,4胞胎,0
112,按登記日期分,64000100,高雄市旗津區,女,5胞胎以上,0
112,按登記日期分,64000110,高雄市小港區,男,單胎,449
112,按登記日期分,64000110,高雄市小港區,男,雙胞胎,10
112,按登記日期分,64000110,高雄市小港區,男,3胞胎,0
112,按登記日期分,64000110,高雄市小港區,男,4胞胎,0
112,按登記日期分,64000110,高雄市小港區,男,5胞胎以上,0
112,按登記日期分,64000110,高雄市小港區,女,單胎,452
112,按登記日期分,64000110,高雄市小港區,女,雙胞胎,22
112,按登記日期分,64000110,高雄市小港區,女,3胞胎,0
112,按登記日期分,64000110,高雄市小港區,女,4胞胎,0
112,按登記日期分,64000110,高雄市小港區,女,5胞胎以上,0
112,按登記日期分,64000120,高雄市鳳山區,男,單胎,1106
112,按登記日期分,64000120,高雄市鳳山區,男,雙胞胎,53
112,按登記日期分,64000120,高雄市鳳山區,男,3胞胎,0
112,按登記日期分,64000120,高雄市鳳山區,男,4胞胎,0
112,按登記日期分,64000120,高雄市鳳山區,男,5胞胎以上,0
112,按登記日期分,64000120,高雄市鳳山區,女,單胎,1004
112,按登記日期分,64000120,高雄市鳳山區,女,雙胞胎,38
112,按登記日期分,64000120,高雄市鳳山區,女,3胞胎,0
112,按登記日期分,64000120,高雄市鳳山區,女,4胞胎,0
112,按登記日期分,64000120,高雄市鳳山區,女,5胞胎以上,0
112,按登記日期分,64000130,高雄市林園區,男,單胎,195
112,按登記日期分,64000130,高雄市林園區,男,雙胞胎,5
112,按登記日期分,64000130,高雄市林園區,男,3胞胎,0
112,按登記日期分,64000130,高雄市林園區,男,4胞胎,0
112,按登記日期分,64000130,高雄市林園區,男,5胞胎以上,0
112,按登記日期分,64000130,高雄市林園區,女,單胎,214
112,按登記日期分,64000130,高雄市林園區,女,雙胞胎,11
112,按登記日期分,64000130,高雄市林園區,女,3胞胎,3
112,按登記日期分,64000130,高雄市林園區,女,4胞胎,0
112,按登記日期分,64000130,高雄市林園區,女,5胞胎以上,0
112,按登記日期分,64000140,高雄市大寮區,男,單胎,344
112,按登記日期分,64000140,高雄市大寮區,男,雙胞胎,16
112,按登記日期分,64000140,高雄市大寮區,男,3胞胎,0
112,按登記日期分,64000140,高雄市大寮區,男,4胞胎,0
112,按登記日期分,64000140,高雄市大寮區,男,5胞胎以上,0
112,按登記日期分,64000140,高雄市大寮區,女,單胎,334
112,按登記日期分,64000140,高雄市大寮區,女,雙胞胎,12
112,按登記日期分,64000140,高雄市大寮區,女,3胞胎,0
112,按登記日期分,64000140,高雄市大寮區,女,4胞胎,0
112,按登記日期分,64000140,高雄市大寮區,女,5胞胎以上,0
112,按登記日期分,64000150,高雄市大樹區,男,單胎,106
112,按登記日期分,64000150,高雄市大樹區,男,雙胞胎,2
112,按登記日期分,64000150,高雄市大樹區,男,3胞胎,0
112,按登記日期分,64000150,高雄市大樹區,男,4胞胎,0
112,按登記日期分,64000150,高雄市大樹區,男,5胞胎以上,0
112,按登記日期分,64000150,高雄市大樹區,女,單胎,111
112,按登記日期分,64000150,高雄市大樹區,女,雙胞胎,6
112,按登記日期分,64000150,高雄市大樹區,女,3胞胎,0
112,按登記日期分,64000150,高雄市大樹區,女,4胞胎,0
112,按登記日期分,64000150,高雄市大樹區,女,5胞胎以上,0
112,按登記日期分,64000160,高雄市大社區,男,單胎,126
112,按登記日期分,64000160,高雄市大社區,男,雙胞胎,4
112,按登記日期分,64000160,高雄市大社區,男,3胞胎,0
112,按登記日期分,64000160,高雄市大社區,男,4胞胎,0
112,按登記日期分,64000160,高雄市大社區,男,5胞胎以上,0
112,按登記日期分,64000160,高雄市大社區,女,單胎,110
112,按登記日期分,64000160,高雄市大社區,女,雙胞胎,0
112,按登記日期分,64000160,高雄市大社區,女,3胞胎,0
112,按登記日期分,64000160,高雄市大社區,女,4胞胎,0
112,按登記日期分,64000160,高雄市大社區,女,5胞胎以上,0
112,按登記日期分,64000170,高雄市仁武區,男,單胎,385
112,按登記日期分,64000170,高雄市仁武區,男,雙胞胎,6
112,按登記日期分,64000170,高雄市仁武區,男,3胞胎,0
112,按登記日期分,64000170,高雄市仁武區,男,4胞胎,0
112,按登記日期分,64000170,高雄市仁武區,男,5胞胎以上,0
112,按登記日期分,64000170,高雄市仁武區,女,單胎,351
112,按登記日期分,64000170,高雄市仁武區,女,雙胞胎,18
112,按登記日期分,64000170,高雄市仁武區,女,3胞胎,0
112,按登記日期分,64000170,高雄市仁武區,女,4胞胎,0
112,按登記日期分,64000170,高雄市仁武區,女,5胞胎以上,0
112,按登記日期分,64000180,高雄市鳥松區,男,單胎,102
112,按登記日期分,64000180,高雄市鳥松區,男,雙胞胎,10
112,按登記日期分,64000180,高雄市鳥松區,男,3胞胎,0
112,按登記日期分,64000180,高雄市鳥松區,男,4胞胎,0
112,按登記日期分,64000180,高雄市鳥松區,男,5胞胎以上,0
112,按登記日期分,64000180,高雄市鳥松區,女,單胎,107
112,按登記日期分,64000180,高雄市鳥松區,女,雙胞胎,3
112,按登記日期分,64000180,高雄市鳥松區,女,3胞胎,0
112,按登記日期分,64000180,高雄市鳥松區,女,4胞胎,0
112,按登記日期分,64000180,高雄市鳥松區,女,5胞胎以上,0
112,按登記日期分,64000190,高雄市岡山區,男,單胎,308
112,按登記日期分,64000190,高雄市岡山區,男,雙胞胎,5
112,按登記日期分,64000190,高雄市岡山區,男,3胞胎,0
112,按登記日期分,64000190,高雄市岡山區,男,4胞胎,0
112,按登記日期分,64000190,高雄市岡山區,男,5胞胎以上,0
112,按登記日期分,64000190,高雄市岡山區,女,單胎,280
112,按登記日期分,64000190,高雄市岡山區,女,雙胞胎,11
112,按登記日期分,64000190,高雄市岡山區,女,3胞胎,0
112,按登記日期分,64000190,高雄市岡山區,女,4胞胎,0
112,按登記日期分,64000190,高雄市岡山區,女,5胞胎以上,0
112,按登記日期分,64000200,高雄市橋頭區,男,單胎,150
